character_id,name,normalized_name,gender,word_count,line_count,episode_count
849,Video Game Voice,video game voice,NA,17,3,3
5948,Young Executive,young executive,NA,17,1,1
490,Young Selma,young selma,NA,17,3,2
1711,2nd Tourist,2nd tourist,NA,16,2,1
1192,7-YEAR OLD BURNS,7-year old burns,NA,16,3,1
5950,Adult Audience,adult audience,NA,16,3,1
2668,Adults,adults,NA,16,3,1
6630,AL BUNDY,al bundy,NA,16,2,1
1574,Alan,alan,NA,16,4,2
5525,All Railroad Bulls,all railroad bulls,NA,16,1,1
3408,Animal Catcher #1,animal catcher 1,NA,16,1,1
1464,Another Man,another man,NA,16,1,1
1972,Apu's Father,apus father,NA,16,1,1
137,Beautiful French Scientist,beautiful french scientist,NA,16,1,1
6253,Bird Wrangler,bird wrangler,NA,16,1,1
2420,Bobcat Goldthwaite,bobcat goldthwaite,NA,16,1,1
5721,Caretaker,caretaker,NA,16,3,1
3513,Charlie Callas,charlie callas,NA,16,1,1
4332,Chinese Pilot,chinese pilot,NA,16,1,1
5536,Chris Martin,chris martin,NA,16,3,1
6013,Christian Homer,christian homer,NA,16,1,1
203,Cia Agent #2,cia agent 2,NA,16,3,1
5886,City Slicker,city slicker,NA,16,2,1
1805,College Students,college students,NA,16,2,2
2663,Creepy English Girl #1,creepy english girl 1,NA,16,2,1
623,Crypt Keeper Willie,crypt keeper willie,NA,16,1,1
3771,David McCullough,david mccullough,NA,16,1,1
4424,Dean Martin,dean martin,NA,16,2,1
5763,Devil Moe,devil moe,NA,16,2,1
721,Different Announcer,different announcer,NA,16,1,1
6557,DINOSAUR TRAINER,dinosaur trainer,NA,16,1,1
4786,Disclaimer,disclaimer,NA,16,1,1
2836,DISTINGUISHED-LOOKING MAN,distinguished-looking man,NA,16,1,1
2003,DJ Muggs,dj muggs,NA,16,1,1
5632,Don Pardo,don pardo,NA,16,2,2
3750,Elliott Gould,elliott gould,NA,16,2,1
422,Engineer #3,engineer 3,NA,16,1,1
1085,Evil Homer,evil homer,NA,16,1,1
5076,Farmer's Wife,farmers wife,NA,16,2,1
5401,Female Ghost,female ghost,NA,16,2,1
451,Female Newscaster,female newscaster,NA,16,1,1
4760,Female Sergeant,female sergeant,NA,16,1,1
586,Female Worker,female worker,NA,16,2,2
1982,First Cool Guy,first cool guy,NA,16,1,1
301,First Wife #1,first wife 1,NA,16,1,1
2313,French President,french president,NA,16,2,1
6028,Frida,frida,NA,16,2,1
5931,Gang,gang,NA,16,3,1
4833,Gendarme Wiggum,gendarme wiggum,NA,16,4,1
940,German Engineer,german engineer,NA,16,2,1
3432,Ghostly Voice,ghostly voice,NA,16,1,1
4665,Gilbert O. Sullivan,gilbert o sullivan,NA,16,1,1
5176,Golf Announcer,golf announcer,NA,16,1,1
2328,Goodman Skinner,goodman skinner,NA,16,4,1
2358,Guests,guests,NA,16,5,3
2219,Heiress,heiress,NA,16,1,1
2181,Hip Saleswoman,hip saleswoman,NA,16,1,1
6670,HIPSTER WOMAN,hipster woman,NA,16,3,1
125,Homer's Canyon Echo,homers canyon echo,NA,16,2,1
4683,Housekeeper #2,housekeeper 2,NA,16,1,1
6110,Hufnpuffalus,hufnpuffalus,NA,16,3,1
4636,Indian Worker #2,indian worker 2,NA,16,3,1
3037,Ingenue,ingenue,NA,16,1,1
243,John Adams,john adams,NA,16,2,1
6047,Kenny Scharf,kenny scharf,NA,16,2,1
2372,Lionel Hutz's Head,lionel hutzs head,NA,16,2,1
6161,Little Marge,little marge,NA,16,3,1
4264,Loan Officer,loan officer,NA,16,1,1
483,Lost And Found Guy,lost and found guy,NA,16,1,1
3401,Male Bargoer,male bargoer,NA,16,2,1
4908,Male Coworker,male coworker,NA,16,1,1
562,Man Shopper,man shopper,NA,16,3,2
450,Monitor #2,monitor 2,NA,16,1,1
260,Moving Man,moving man,NA,16,2,1
5189,Mr. Kinkaid,mr kinkaid,NA,16,2,1
2317,Mutant Skinner,mutant skinner,NA,16,1,1
4522,Nana,nana,NA,16,4,1
5391,Old Comedy Writer,old comedy writer,NA,16,1,1
4661,Old Jewish Woman,old jewish woman,NA,16,1,1
3642,Owl Lisa,owl lisa,NA,16,3,1
544,Page,page,NA,16,2,1
4587,Panic Room,panic room,NA,16,3,1
6036,Pauline Pfeiffer,pauline pfeiffer,NA,16,1,1
3120,Phone Recording,phone recording,NA,16,1,1
6445,Plant Employee #2,plant employee 2,NA,16,1,1
1749,Police Dispatcher,police dispatcher,NA,16,1,1
720,Policewoman,policewoman,NA,16,2,1
1825,Postal Clerk,postal clerk,NA,16,2,1
3992,Pregnant Woman,pregnant woman,NA,16,2,1
1304,Rain Man,rain man,NA,16,2,1
4398,Record,record,NA,16,1,1
6018,SCHERAZADE,scherazade,NA,16,1,1
224,Screener,screener,NA,16,2,1
4475,SHADOWY CREATURE,shadowy creature,NA,16,2,1
2096,Single Man,single man,NA,16,2,1
6389,Siri,siri,NA,16,2,1
5874,Skinner's Face,skinners face,NA,16,1,1
3746,Skinner's Thoughts,skinners thoughts,NA,16,1,1
3383,Slithers,slithers,NA,16,3,1
664,Snappy,snappy,NA,16,2,1
3976,Soulful Prune,soulful prune,NA,16,3,1
3427,Space Ship Captain,space ship captain,NA,16,2,1
304,Spectator #2,spectator 2,NA,16,1,1
2243,St. Lucian,st lucian,NA,16,1,1
6314,Stanley Kowalski Milhouse,stanley kowalski milhouse,NA,16,1,1
6052,Store Worker,store worker,NA,16,1,1
2301,Student Choir,student choir,NA,16,1,1
2614,Taffy Shop Clerk,taffy shop clerk,NA,16,1,1
1687,Tape Recorder,tape recorder,NA,16,1,1
5900,Taxi Dragon,taxi dragon,NA,16,2,1
1755,Teamster,teamster,NA,16,3,2
1747,Teenage Employee,teenage employee,NA,16,2,1
3024,Titania,titania,NA,16,2,1
2565,Toucan,toucan,NA,16,1,1
5663,Tsa Security Officer,tsa security officer,NA,16,2,1
866,Tv Daughter,tv daughter,NA,16,1,1
2845,Video Game,video game,NA,16,1,1
1595,Villain,villain,NA,16,1,1
4507,Werewolf Bart,werewolf bart,NA,16,1,1
4488,Wild Beast #1,wild beast 1,NA,16,2,1
5476,Wild-eyed Man,wild-eyed man,NA,16,1,1
3862,William Shatner,william shatner,NA,16,1,1
6624,WISEGUYS,wiseguys,NA,16,1,1
1164,Woman On Tape,woman on tape,NA,16,1,1
1571,Woody,woody,NA,16,1,1
839,Yoga Instructor,yoga instructor,NA,16,1,1
3420,Young Louie,young louie,NA,16,2,1
4451,1st Leader,1st leader,NA,15,1,1
4484,2-Year-Old Bart,2-year-old bart,NA,15,1,1
4866,24-Year-Old Eleanor,24-year-old eleanor,NA,15,1,1
5539,2nd Brassy Housewife,2nd brassy housewife,NA,15,2,1
2046,2nd Leg-up Kid,2nd leg-up kid,NA,15,1,1
4865,8-Year-Old Eleanor,8-year-old eleanor,NA,15,1,1
2483,Admiral #1,admiral 1,NA,15,1,1
3879,American Astronaut,american astronaut,NA,15,2,1
4788,Anguished Man,anguished man,NA,15,2,2
679,Applicants,applicants,NA,15,1,1
2371,Assorted Agents,assorted agents,NA,15,2,1
909,Astronaut,astronaut,NA,15,2,2
4464,Aunt Kathy,aunt kathy,NA,15,3,1
406,Australian Boy,australian boy,NA,15,2,1
4413,Bored Voice,bored voice,NA,15,2,1
148,Boy On Screen,boy on screen,NA,15,2,1
116,Boy Onlooker,boy onlooker,NA,15,1,1
863,Caricaturist,caricaturist,NA,15,2,1
3694,Chief O'Hara,chief ohara,NA,15,2,1
6746,COCKTAIL WAITRESSES,cocktail waitresses,NA,15,1,1
385,Comic,comic,NA,15,1,1
5519,Commanding Officer,commanding officer,NA,15,1,1
2736,Cow #1,cow 1,NA,15,1,1
1554,David Letterman,david letterman,NA,15,1,1
4511,Dennis Rodman Pacifier,dennis rodman pacifier,NA,15,2,1
6366,DOWAGER GRANDMUM,dowager grandmum,NA,15,2,1
5270,Dr. King,dr king,NA,15,1,1
6656,DR. ZOIDBERG,dr zoidberg,NA,15,1,1
4688,Effeminate Bachelor,effeminate bachelor,NA,15,1,1
2472,Enemy Captain,enemy captain,NA,15,2,1
5461,Exercise Babe,exercise babe,NA,15,2,1
2975,Float Singers,float singers,NA,15,1,1
1469,George,george,NA,15,2,1
6194,Giant Grasshopper,giant grasshopper,NA,15,2,1
3796,GRAVELLY MALE SINGER,gravelly male singer,NA,15,1,1
723,Gregory,gregory,NA,15,1,1
2716,Guest #2,guest 2,NA,15,1,1
3113,Handsome Man,handsome man,NA,15,2,1
4844,Hippie Hulk,hippie hulk,NA,15,2,1
2897,HOMERA,homera,NA,15,1,1
6619,HOT STUFF,hot stuff,NA,15,2,1
5810,Ice Mocha,ice mocha,NA,15,2,1
5347,Irish Pilot,irish pilot,NA,15,1,1
5288,Jeff Bezos,jeff bezos,NA,15,2,1
3664,Jeff Probst,jeff probst,NA,15,1,1
3849,Jimmy the Snitch,jimmy the snitch,NA,15,2,1
1779,Jinglers,jinglers,NA,15,1,1
1614,Johnny Unitas,johnny unitas,NA,15,2,1
3555,Jon Fishman,jon fishman,NA,15,2,1
6088,Kidzone Rep,kidzone rep,NA,15,1,1
3704,Larry Holmes,larry holmes,NA,15,3,1
1138,Man At Table,man at table,NA,15,1,1
5201,Man On Street #2,man on street 2,NA,15,2,1
6010,Monk #2,monk 2,NA,15,2,1
3561,Mr. Blackwell,mr blackwell,NA,15,2,1
842,Mr. Bozwell,mr bozwell,NA,15,1,1
4599,Nascar-type Announcer,nascar-type announcer,NA,15,2,1
4842,NATIVE AMERICAN REPORTER,native american reporter,NA,15,1,1
2748,Navitron Auto-drive,navitron auto-drive,NA,15,2,1
716,Nick #2,nick 2,NA,15,1,1
5661,Nobel Academy President,nobel academy president,NA,15,4,1
81,Other Women,other women,NA,15,3,1
6242,Overlord,overlord,NA,15,1,1
553,Paper Boy,paper boy,NA,15,3,2
1160,Parole Board Member #1,parole board member 1,NA,15,1,1
597,PENNYCANDY,pennycandy,NA,15,1,1
2016,Pippi Longstocking,pippi longstocking,NA,15,1,1
503,Postal Worker,postal worker,NA,15,2,2
6727,PRIDESTERS,pridesters,NA,15,2,1
2892,Princess,princess,NA,15,2,1
4756,Production Assistant,production assistant,NA,15,1,1
4898,Psychologist,psychologist,NA,15,1,1
3111,RAPUNZEL,rapunzel,NA,15,2,1
2677,Rudy,rudy,NA,15,2,1
6661,SCRUFFY,scruffy,NA,15,1,1
3559,Seamus,seamus,NA,15,2,1
6566,SELF-DRIVING CAR,self-driving car,NA,15,3,1
4525,Sheila,sheila,NA,15,1,1
2918,Shelbyville Father,shelbyville father,NA,15,1,1
6206,Short Man,short man,NA,15,1,1
1684,Soldier #3,soldier 3,NA,15,2,2
3426,Space Ship Ensign,space ship ensign,NA,15,1,1
1417,Speaker Box,speaker box,NA,15,1,1
4512,Strongman,strongman,NA,15,2,1
5053,Talking Frog,talking frog,NA,15,1,1
5691,Teammates,teammates,NA,15,4,1
1151,Teenage Bellboy,teenage bellboy,NA,15,2,1
2347,Teenage Smithers,teenage smithers,NA,15,1,1
1743,Ten Imaginary Burnses,ten imaginary burnses,NA,15,2,1
4285,Timmy,timmy,NA,15,2,1
1718,Tough Kid,tough kid,NA,15,2,2
2837,Tram Guide,tram guide,NA,15,1,1
6101,Treat Williams,treat williams,NA,15,1,1
2491,Truman,truman,NA,15,1,1
1353,Ugly Man,ugly man,NA,15,1,1
5431,Vietnamese Manicurist,vietnamese manicurist,NA,15,1,1
6406,Walter Mondale,walter mondale,NA,15,1,1
2239,Young Lovejoy,young lovejoy,NA,15,2,1
382,Zohar,zohar,NA,15,2,1
339,2nd Board Member,2nd board member,NA,14,1,1
5537,2nd Nurse,2nd nurse,NA,14,1,1
159,2nd Waiter Quartet,2nd waiter quartet,NA,14,1,1
4565,40-ish Grampa,40-ish grampa,NA,14,4,1
4393,50-ish Lisa,50-ish lisa,NA,14,1,1
6368,800-Pound Homer,800-pound homer,NA,14,1,1
3960,Abbey,abbey,NA,14,2,1
5982,Air Marshal,air marshal,NA,14,3,1
6155,Al Roker,al roker,NA,14,2,1
4472,Alexander Graham Bell Hologram,alexander graham bell hologram,NA,14,2,1
6704,ALIEN ATTORNEY,alien attorney,NA,14,1,1
1615,Angelique,angelique,NA,14,1,1
5872,Angry Female Teacher,angry female teacher,NA,14,1,1
457,Artist,artist,NA,14,3,2
4918,Attractive Woman #1,attractive woman 1,NA,14,2,2
6488,Bart Snail,bart snail,NA,14,3,1
513,Bart's Head,barts head,NA,14,3,2
4482,Ben Cartwright,ben cartwright,NA,14,1,1
4925,Bird Skinner,bird skinner,NA,14,2,1
3089,Bret Michaels,bret michaels,NA,14,1,1
1882,Brittany Brockman,brittany brockman,NA,14,1,1
2422,Bruce Baum,bruce baum,NA,14,1,1
1768,Bully Girls,bully girls,NA,14,3,1
2399,Camel,camel,NA,14,3,2
3962,Candy Ball,candy ball,NA,14,1,1
1247,Carpenter,carpenter,NA,14,2,1
2814,Cartoon Squid,cartoon squid,NA,14,1,1
5590,Chief Security Officer,chief security officer,NA,14,1,1
4444,Church Women,church women,NA,14,1,1
4873,Climber #2,climber 2,NA,14,2,1
306,Clubhouse Attendant,clubhouse attendant,NA,14,1,1
4557,Coin Basket,coin basket,NA,14,1,1
5696,Colonel Ketchup,colonel ketchup,NA,14,1,1
5875,Comic Book Guy's Face,comic book guys face,NA,14,1,1
3038,Contessa,contessa,NA,14,1,1
4652,Crew,crew,NA,14,1,1
5591,Cucumber,cucumber,NA,14,2,1
3961,Cucumber Moses,cucumber moses,NA,14,1,1
3973,Curb Re-painter,curb re-painter,NA,14,3,1
6464,Death Metal Lead Singer,death metal lead singer,NA,14,2,1
6204,Distinguished Elderly Voice,distinguished elderly voice,NA,14,2,1
6509,Docent,docent,NA,14,2,1
3925,Dudley Herschbach,dudley herschbach,NA,14,2,1
1391,Eddie Money,eddie money,NA,14,1,1
1683,Enemy Soldier #2,enemy soldier 2,NA,14,1,1
5197,Female Audience Member,female audience member,NA,14,2,1
3715,Female Castaway,female castaway,NA,14,2,1
5022,First Officer,first officer,NA,14,2,1
1128,Flea,flea,NA,14,2,1
5028,GAYLORD Q. TINKLEDINK,gaylord q tinkledink,NA,14,1,1
6370,George H. W. Bush,george h w bush,NA,14,1,1
5262,Ghost Julio,ghost julio,NA,14,2,1
891,Girl Star,girl star,NA,14,1,1
6293,Glamorous Godfrey,glamorous godfrey,NA,14,1,1
6492,Glasses,glasses,NA,14,3,1
1421,Greenpeace Hippie #1,greenpeace hippie 1,NA,14,1,1
5714,Guido Guy,guido guy,NA,14,1,1
1764,Helicopter Pilot,helicopter pilot,NA,14,1,1
5424,Herald Mel,herald mel,NA,14,3,1
870,Ice Cream Lady,ice cream lady,NA,14,2,1
4726,JAZZ MUSICIAN #2/MARBLES,jazz musician 2marbles,NA,14,1,1
6029,Jerri,jerri,NA,14,1,1
2963,John Wayne,john wayne,NA,14,3,3
2011,Kim Gordon,kim gordon,NA,14,1,1
1593,Knightboat's Partner,knightboats partner,NA,14,2,1
6452,Leslie Mann,leslie mann,NA,14,1,1
5069,Memory Duffman,memory duffman,NA,14,2,1
388,Mexican Announcer,mexican announcer,NA,14,1,1
4584,Moe Recording,moe recording,NA,14,1,1
376,Mr. Seckofsky,mr seckofsky,NA,14,1,1
5230,Mulk,mulk,NA,14,1,1
2014,Nerdy Girl,nerdy girl,NA,14,1,1
82,Nice Father,nice father,NA,14,3,1
3480,One-armed Man,one-armed man,NA,14,1,1
3617,Otis,otis,NA,14,1,1
1539,Pa,pa,NA,14,1,1
394,Panelist #1,panelist 1,NA,14,1,1
1146,Panicky Man,panicky man,NA,14,2,2
6583,Peter Sagal,peter sagal,NA,14,1,1
6102,Portuguese Boy,portuguese boy,NA,14,1,1
6470,Producer #2,producer 2,NA,14,2,1
578,Prosecuting Attorney,prosecuting attorney,NA,14,1,1
1486,Radio Preacher,radio preacher,NA,14,1,1
4641,Richard Dean Anderson's Thoughts,richard dean andersons thoughts,NA,14,1,1
2879,Rick James,rick james,NA,14,2,1
2607,Robot Cowboy #1,robot cowboy 1,NA,14,2,1
3743,Robot Mother,robot mother,NA,14,1,1
3880,Russian Astronaut,russian astronaut,NA,14,2,1
2526,Second Indian,second indian,NA,14,2,1
5845,SHIRLEY TEMPLE-TYPE GIRL,shirley temple-type girl,NA,14,2,1
2448,Simpson Woman #3,simpson woman 3,NA,14,1,1
1745,Smithers's Brain,smitherss brain,NA,14,1,1
731,Sound-alikes,sound-alikes,NA,14,1,1
2244,St. Donickus,st donickus,NA,14,1,1
2099,Starla,starla,NA,14,1,1
2419,Steven Wright,steven wright,NA,14,1,1
453,Student,student,NA,14,3,3
5320,Student With Glasses,student with glasses,NA,14,1,1
3010,Teen-aged Hooligan,teen-aged hooligan,NA,14,2,1
5135,Texan Announcer,texan announcer,NA,14,1,1
4528,Titi,titi,NA,14,1,1
1827,Van Driver,van driver,NA,14,1,1
2125,Video Arcade Man,video arcade man,NA,14,2,1
4825,Voice From Diorama,voice from diorama,NA,14,1,1
1968,VON WÖRTZENURGER,von wÖrtzenurger,NA,14,1,1
2566,Vulture,vulture,NA,14,1,1
747,Wade Boggs,wade boggs,NA,14,4,1
5814,Waffle,waffle,NA,14,2,1
6579,Wallis,wallis,NA,14,2,1
6697,WISE ELDERLY ALIEN,wise elderly alien,NA,14,1,1
6359,1-Year-Old Bart,1-year-old bart,NA,13,3,1
5837,2nd Retired Lineman Masseur,2nd retired lineman masseur,NA,13,1,1
4859,32-Year-Old Wiggum,32-year-old wiggum,NA,13,1,1
521,Alabama Boy,alabama boy,NA,13,1,1
4899,Andy Dick,andy dick,NA,13,1,1
2925,Anoop,anoop,NA,13,3,2
1960,Arnie Gumble,arnie gumble,NA,13,2,1
3500,Bank Robber,bank robber,NA,13,1,1
456,BART & LISA,bart lisa,NA,13,3,3
4998,Bedtime Krusty Doll,bedtime krusty doll,NA,13,1,1
6672,BLAZING GUY HIPSTER,blazing guy hipster,NA,13,1,1
4874,Blind Climber,blind climber,NA,13,2,1
1091,Boy Soloist,boy soloist,NA,13,1,1
6286,Bus Vendor,bus vendor,NA,13,2,1
3054,Chinese Delegate,chinese delegate,NA,13,2,1
4339,Chinese Willy,chinese willy,NA,13,1,1
892,Co-pilot,co-pilot,NA,13,3,3
2102,COMBO FRONTMAN,combo frontman,NA,13,1,1
717,Commercial Guy,commercial guy,NA,13,1,1
5620,CONSULTANT,consultant,NA,13,2,1
6335,Cop With A Secret,cop with a secret,NA,13,1,1
1903,Corporate Type,corporate type,NA,13,1,1
3006,Crew Chief,crew chief,NA,13,1,1
6668,CUPCAKE MAN,cupcake man,NA,13,1,1
2946,Defendant,defendant,NA,13,1,1
3376,Dennis Miller,dennis miller,NA,13,1,1
4931,East Indian Girl,east indian girl,NA,13,1,1
6135,Egg Bearers,egg bearers,NA,13,2,1
5869,Elderly Nancy Drew,elderly nancy drew,NA,13,1,1
3532,English Soldier #1,english soldier 1,NA,13,2,1
4292,Espn-style Anchorman #2,espn-style anchorman 2,NA,13,1,1
371,Estelle,estelle,NA,13,1,1
1963,Etch,etch,NA,13,1,1
6308,Evil Scientist,evil scientist,NA,13,1,1
4244,Exhibitor #1,exhibitor 1,NA,13,1,1
6322,Fat Brando,fat brando,NA,13,1,1
4910,Female Dmv Suit,female dmv suit,NA,13,1,1
2509,Female Exec,female exec,NA,13,1,1
5866,Female Ibs Sufferer,female ibs sufferer,NA,13,2,1
1998,First Gen-x Kid,first gen-x kid,NA,13,2,1
5441,First Witch,first witch,NA,13,2,1
708,Football Announcer #2,football announcer 2,NA,13,2,1
217,Foreperson,foreperson,NA,13,1,1
1237,Fry Cook,fry cook,NA,13,2,2
5352,German Krusty,german krusty,NA,13,3,2
1345,Girl #2,girl 2,NA,13,3,1
3501,Grampa's Recorded Voice,grampas recorded voice,NA,13,2,1
2127,Guilty Man,guilty man,NA,13,1,1
3705,Gummy Sue,gummy sue,NA,13,5,2
925,Guy #1,guy 1,NA,13,2,2
1291,Henry Kissinger,henry kissinger,NA,13,2,1
2591,Hippie Girl #1,hippie girl 1,NA,13,1,1
3975,Holiday Special Announcer,holiday special announcer,NA,13,1,1
3365,HUCK/TOM,hucktom,NA,13,2,1
1154,Human Fly,human fly,NA,13,1,1
6420,Irish Clown Father,irish clown father,NA,13,2,1
1523,Jewish Man,jewish man,NA,13,2,2
1474,Jimmy Stewart Character,jimmy stewart character,NA,13,1,1
6407,John Kerry,john kerry,NA,13,1,1
3689,Kid Announcer,kid announcer,NA,13,1,1
1136,Krusty Announcer,krusty announcer,NA,13,1,1
1584,Last Signer,last signer,NA,13,1,1
5457,Leading Lady,leading lady,NA,13,1,1
3855,Lesbian,lesbian,NA,13,1,1
5619,Liberal Man,liberal man,NA,13,1,1
4559,Local Announcer,local announcer,NA,13,1,1
2715,Lorne Michaels,lorne michaels,NA,13,1,1
4906,Male Assistant,male assistant,NA,13,3,1
4937,Male Fan #1,male fan 1,NA,13,2,1
4418,MAN IN DEVIL SUIT,man in devil suit,NA,13,2,1
1430,Marge Actress,marge actress,NA,13,1,1
1242,Moe's Inner Child,moes inner child,NA,13,1,1
6235,Moms,moms,NA,13,1,1
1794,Mother Goose,mother goose,NA,13,1,1
1815,Moviegoer,moviegoer,NA,13,1,1
1835,M.P.,mp,NA,13,3,1
76,MR. GAMMILL,mr gammill,NA,13,2,1
6648,MUTANT CHARLIE,mutant charlie,NA,13,1,1
6143,New York Cab Driver,new york cab driver,NA,13,1,1
1704,News Vendor,news vendor,NA,13,1,1
5563,Obama Kids,obama kids,NA,13,1,1
6330,Oogle Worker,oogle worker,NA,13,1,1
6640,ORIGINAL GHOST BART,original ghost bart,NA,13,2,1
1158,Parole Board Head,parole board head,NA,13,2,1
3415,Paul Newman,paul newman,NA,13,1,1
6012,Persian Trader,persian trader,NA,13,1,1
1602,Pilot #2,pilot 2,NA,13,1,1
4448,Pious Riot,pious riot,NA,13,1,1
6444,Plant Employee #1,plant employee 1,NA,13,1,1
5456,Police Chief,police chief,NA,13,1,1
4977,Prescott Butterfat III,prescott butterfat iii,NA,13,1,1
6472,Producer #4,producer 4,NA,13,2,1
600,Rabbi #1,rabbi 1,NA,13,1,1
5782,Rebecca,rebecca,NA,13,1,1
2537,Russian Man #1,russian man 1,NA,13,2,1
6565,SANTA'S LITTLE HYBRID,santas little hybrid,NA,13,3,1
2781,Scarlett,scarlett,NA,13,1,1
1587,School Kids,school kids,NA,13,3,2
1724,Second Customer,second customer,NA,13,1,1
4901,Selma's Brain,selmas brain,NA,13,1,1
875,Show Announcer,show announcer,NA,13,1,1
5600,Silkie,silkie,NA,13,2,1
362,Smitty,smitty,NA,13,3,3
3465,Society Man,society man,NA,13,1,1
5844,Sommeliers,sommeliers,NA,13,1,1
305,Spectator #3,spectator 3,NA,13,1,1
4390,Spider Moe,spider moe,NA,13,1,1
1851,SPOILED LITTLE BOY,spoiled little boy,NA,13,1,1
5930,Stagehand #2,stagehand 2,NA,13,1,1
6629,STANLEY KUBRICK,stanley kubrick,NA,13,2,1
3632,Sundance Kid,sundance kid,NA,13,1,1
3896,Sweet Old Lady,sweet old lady,NA,13,2,1
4309,Tailor,tailor,NA,13,1,1
412,Theatre Manager,theatre manager,NA,13,2,1
6081,Thought Bubble Jimbo,thought bubble jimbo,NA,13,1,1
5951,Tick-Tock,tick-tock,NA,13,1,1
5007,Tow Driver Prisoner #2,tow driver prisoner 2,NA,13,1,1
777,Trainee,trainee,NA,13,2,1
2681,Troy Aikman,troy aikman,NA,13,2,1
4363,Turkish Crewman,turkish crewman,NA,13,1,1
92,TV-STATION ANNOUNCER,tv-station announcer,NA,13,1,1
928,Waiter #2,waiter 2,NA,13,2,2
255,Woman Applicant,woman applicant,NA,13,1,1
4075,Woman Bystander,woman bystander,NA,13,2,1
3514,Yakov Smirnov,yakov smirnov,NA,13,2,1
5095,Young Comic Book Guy,young comic book guy,NA,13,1,1
3918,Younger Mobster,younger mobster,NA,13,2,1
898,Zombie Flanders,zombie flanders,NA,13,1,1
6405,2nd First Grader,2nd first grader,NA,12,1,1
4856,8-Year-Old Wiggum,8-year-old wiggum,NA,12,3,1
5673,Aiesha,aiesha,NA,12,1,1
3939,Alien Rock Band,alien rock band,NA,12,1,1
1176,Angry Dean,angry dean,NA,12,2,1
3481,Ant,ant,NA,12,3,1
1127,Anthony Kiedis,anthony kiedis,NA,12,2,1
1250,Atari Andre Gregory,atari andre gregory,NA,12,1,1
2697,Bad Flanders,bad flanders,NA,12,1,1
1318,Beatnik Poet,beatnik poet,NA,12,2,1
2458,Big Hand Guy,big hand guy,NA,12,3,1
6431,Boarder,boarder,NA,12,2,1
5354,Brew-master,brew-master,NA,12,1,1
4416,Buddhist Monk,buddhist monk,NA,12,1,1
6193,Bulgarian Woman,bulgarian woman,NA,12,2,1
3493,Bully #1,bully 1,NA,12,2,1
352,BURNS LAWYER,burns lawyer,NA,12,6,1
435,Checker,checker,NA,12,1,1
1271,Cherub Lenny,cherub lenny,NA,12,3,2
1491,Childcare Worker,childcare worker,NA,12,2,1
5181,COMPOST,compost,NA,12,1,1
5577,COOL SECOND-GRADER #2,cool second-grader 2,NA,12,1,1
2324,Creature,creature,NA,12,2,2
6459,Criminal #1,criminal 1,NA,12,2,1
611,Customs Agent,customs agent,NA,12,2,1
1719,Dads,dads,NA,12,2,2
4601,Dan Castellaneta,dan castellaneta,NA,12,1,1
2682,Dan Marino,dan marino,NA,12,3,1
2174,David Cohen,david cohen,NA,12,1,1
2869,Deli Owner,deli owner,NA,12,1,1
1630,Dictator,dictator,NA,12,1,1
3522,Discus Stu,discus stu,NA,12,2,1
4343,Disgruntled Audience Member #3,disgruntled audience member 3,NA,12,1,1
4766,Dwarf Cop,dwarf cop,NA,12,1,1
5151,E.T. Reporter,et reporter,NA,12,1,1
4624,Factory Worker #1,factory worker 1,NA,12,1,1
5736,Female Agent,female agent,NA,12,3,1
1534,Female Coach,female coach,NA,12,1,1
2354,Female Voices,female voices,NA,12,1,1
300,First Wife #3,first wife 3,NA,12,2,1
4267,Five Of Diamonds,five of diamonds,NA,12,1,1
178,Freddie,freddie,NA,12,2,1
6260,French-canadian Mountain Man,french-canadian mountain man,NA,12,2,1
2512,Garbage Man #2,garbage man 2,NA,12,2,1
5004,Gay Men,gay men,NA,12,2,1
5733,Glinda,glinda,NA,12,1,1
2332,Goody Krabappel,goody krabappel,NA,12,1,1
2648,Graeme Edge,graeme edge,NA,12,1,1
676,Groom,groom,NA,12,2,2
3661,GROUPIES,groupies,NA,12,1,1
4971,Gum Disease,gum disease,NA,12,1,1
5146,Happy Little Elves,happy little elves,NA,12,2,1
1437,Hayseed #2,hayseed 2,NA,12,1,1
5175,Head Pterodactyl-bot,head pterodactyl-bot,NA,12,2,1
5478,Head Soldier,head soldier,NA,12,1,1
5377,Hockey Announcer #3,hockey announcer 3,NA,12,1,1
2434,Homer's Voice,homers voice,NA,12,7,2
4682,Housekeeper #1,housekeeper 1,NA,12,1,1
2200,Irish Cops,irish cops,NA,12,1,1
6418,Itchem,itchem,NA,12,2,1
2250,Japanese Announcer,japanese announcer,NA,12,1,1
2815,Japanese Father,japanese father,NA,12,1,1
2766,Jasper Johns,jasper johns,NA,12,4,1
408,Jeweler,jeweler,NA,12,1,1
2001,Jimmy Chamberlin,jimmy chamberlin,NA,12,2,1
3997,Kids Chorus,kids chorus,NA,12,1,1
4668,Knives,knives,NA,12,2,1
4923,Large Cobra,large cobra,NA,12,1,1
5184,Marge Puppet,marge puppet,NA,12,1,1
4915,MARIA SHRIVER KENNEDY QUIMBY,maria shriver kennedy quimby,NA,12,1,1
6390,Marksman,marksman,NA,12,2,1
6268,Melvis,melvis,NA,12,1,1
5572,Miss Stringham's Class,miss stringhams class,NA,12,1,1
